pciutils 3.13.0-2
pcre 8.45-4
pcre2 10.45-1
pcsclite 2.3.3-1
perl 5.40.2-1
perl-clone 0.47-1
perl-common-sense 3.75-8
perl-encode-locale 1.05-13
perl-error 0.17030-1
perl-file-listing 6.16-4
perl-html-parser 3.83-1
perl-html-tagset 3.24-2
perl-http-cookiejar 0.014-3
perl-http-cookies 6.11-2
perl-http-daemon 6.16-4
perl-http-date 6.06-3
perl-http-message 7.00-1
perl-http-negotiate 6.01-14
perl-io-html 1.004-6
perl-json-xs 4.03-6
perl-libwww 6.78-1
perl-lwp-mediatypes 6.04-6
perl-mailtools 2.22-1
perl-net-http 6.23-4
perl-timedate 2.33-7
perl-try-tiny 0.32-2
perl-types-serialiser 1.01-4
perl-uri 5.31-1
perl-www-robotrules 6.02-14
perl-xml-parser 2.47-2
phodav 3.0-3
phonon-qt6 4.12.0-4
phonon-qt6-vlc 0.12.0-2
pinentry 1.3.1-5
pinta 3.0-1
pipewire 1:1.4.2-1
pipewire-alsa 1:1.4.2-1
pipewire-audio 1:1.4.2-1
pipewire-jack 1:1.4.2-1
pipewire-pulse 1:1.4.2-1
pixman 0.44.2-1
pkgconf 2.4.3-1
plasma-activities 6.3.4-1
playerctl 2.4.1-4
plocate 1.1.23-1
pnpm 10.10.0-1
polkit 126-2
polkit-gnome 0.105-11
polkit-kde-agent 6.3.4-1
polkit-qt6 0.200.0-1
poppler 25.04.0-1
poppler-data 0.4.12-2
poppler-glib 25.04.0-1
poppler-qt6 25.04.0-1
popt 1.19-2
portaudio 1:19.7.0-3
postman-bin 11.40.5-1
procps-ng 4.0.5-3
protobuf 30.1-4
protobuf-c 1.5.2-1
psmisc 23.7-1
pugixml 1.15-2
purpose 6.13.0-1
python 3.13.3-1
python-aaf2 1.7.1-3
python-argcomplete 3.5.3-1
python-attrs 24.1.0-1
python-autocommand 2.2.2-7
python-build 1.2.2-3
python-cairo 1.28.0-1
python-cffi 1.17.1-2
python-charset-normalizer 3.4.1-1
python-click 8.1.8-1
python-cryptography 44.0.2-1
python-dbus 1.4.0-1
python-defusedxml 0.7.1-7
python-distutils-extra 2.39-14
python-editables 0.5-5
python-fastjsonschema 2.21.1-1
python-filelock 3.18.0-1
python-gobject 3.52.3-3
python-gpgme 1.24.2-1
python-hatchling 1.27.0-1
python-idna 3.10-2
python-imageio 2.37.0-2
python-imageio-ffmpeg 0.6.0-2
python-installer 0.7.0-10
python-jaraco.collections 5.1.0-1
python-jaraco.context 6.0.1-1
python-jaraco.functools 4.1.0-1
python-jaraco.text 4.0.0-2
python-lark-parser 1.2.2-3
python-levenshtein 0.27.0-1
python-mako 1.3.10-1
python-markdown 3.7-2
python-markupsafe 2.1.5-3
python-more-itertools 10.6.0-1
python-numpy 2.2.5-1
python-packaging 25.0-1
python-pathspec 0.12.1-3
python-pillow 11.2.1-1
python-pip 25.1-1
python-platformdirs 4.3.6-2
python-pluggy 1.5.0-3
python-poetry-core 2.1.2-1
python-psutil 7.0.0-1
python-pycparser 2.22-3
python-pyinotify 0.9.6-15
python-pyproject-hooks 1.2.0-3
python-pywal 3.3.0-10
python-pyxdg 0.28-4
python-rapidfuzz 3.12.2-1
python-requests 2.32.3-4
python-screeninfo 0.8.1-2
python-setproctitle 1.3.5-1
python-setuptools 1:79.0.1-1
python-six 1.17.0-1
python-tqdm 4.67.1-2
python-trove-classifiers 2025.4.11.15-1
python-typing_extensions 4.12.2-3
python-urllib3 2.4.0-1
python-websocket-client 1.8.0-2
python-wheel 0.45.1-1
qca-qt6 2.3.10-1
qemu-audio-alsa 9.2.3-1
qemu-audio-dbus 9.2.3-1
qemu-audio-jack 9.2.3-1
qemu-audio-oss 9.2.3-1
qemu-audio-pa 9.2.3-1
qemu-audio-pipewire 9.2.3-1
qemu-audio-sdl 9.2.3-1
qemu-audio-spice 9.2.3-1
qemu-base 9.2.3-1
qemu-block-curl 9.2.3-1
qemu-block-dmg 9.2.3-1
qemu-block-nfs 9.2.3-1
qemu-block-ssh 9.2.3-1
qemu-chardev-spice 9.2.3-1
qemu-common 9.2.3-1
qemu-desktop 9.2.3-1
qemu-hw-display-qxl 9.2.3-1
qemu-hw-display-virtio-gpu 9.2.3-1
qemu-hw-display-virtio-gpu-gl 9.2.3-1
qemu-hw-display-virtio-gpu-pci 9.2.3-1
qemu-hw-display-virtio-gpu-pci-gl 9.2.3-1
qemu-hw-display-virtio-vga 9.2.3-1
qemu-hw-display-virtio-vga-gl 9.2.3-1
qemu-hw-usb-host 9.2.3-1
qemu-hw-usb-redirect 9.2.3-1
qemu-hw-usb-smartcard 9.2.3-1
qemu-img 9.2.3-1
qemu-system-x86 9.2.3-1
qemu-system-x86-firmware 9.2.3-1
qemu-ui-curses 9.2.3-1
qemu-ui-dbus 9.2.3-1
qemu-ui-egl-headless 9.2.3-1
qemu-ui-gtk 9.2.3-1
qemu-ui-opengl 9.2.3-1
qemu-ui-sdl 9.2.3-1
qemu-ui-spice-app 9.2.3-1
qemu-ui-spice-core 9.2.3-1
qemu-vhost-user-gpu 9.2.3-1
qqc2-desktop-style 6.13.0-1
qrencode 4.1.1-3
qt5-base 5.15.16+kde+r131-1
qt5-declarative 5.15.16+kde+r22-3
qt5-location 5.15.16+kde+r7-4
qt5-multimedia 5.15.16+kde+r2-3
qt5-quickcontrols2 5.15.16+kde+r5-3
qt5-remoteobjects 5.15.16-3
qt5-svg 5.15.16+kde+r5-3
qt5-translations 5.15.16-3
qt5-wayland 5.15.16+kde+r60-1
qt5-webchannel 5.15.16+kde+r3-3
qt5-webengine 5.15.18-6
qt5-websockets 5.15.16+kde+r2-3
qt5-x11extras 5.15.16-3
qt5ct 1.9-1
qt6-5compat 6.9.0-1
qt6-base 6.9.0-1
qt6-declarative 6.9.0-2
qt6-imageformats 6.9.0-1
qt6-multimedia 6.9.0-1
qt6-multimedia-ffmpeg 6.9.0-1
qt6-networkauth 6.9.0-1
qt6-positioning 6.9.0-1
qt6-shadertools 6.9.0-1
qt6-speech 6.9.0-1
qt6-svg 6.9.0-1
qt6-translations 6.9.0-1
qt6-wayland 6.9.0-2
qt6-webchannel 6.9.0-1
qt6-webengine 6.9.0-4
qt6ct 0.10-3
qtractor 1.5.4-1
r-quick-share 0.11.5-1
r-quick-share-debug 0.11.5-1
raptor 2.0.16-6
rasqal 1:0.9.33-7
rav1e 0.7.1-1
rclone 1.69.1-1
re2 1:20240702-4
readline 8.2.013-1
redland 1:1.0.17-9
reflector 2023-3
rhash 1.4.4-1
ripgrep 14.1.1-1
ripgrep-all 0.10.6-3
rnnoise 1:0.2-1
rofi-wayland 1.7.8.1-2
rpm-sequoia 1.8.0-1
rpm-tools 4.20.1-1
rsync 3.4.1-2
rtkit 0.13-3
rtmpdump 1:2.4.r105.6f6bb13-1
rubberband 4.0.0-1
rust 1:1.86.0-1
rygel 1:0.44.2-1
sane 1.3.1-2
sbc 2.0-2
scdoc 1.11.3-1
schedtool 1.3.0-7
scrcpy 3.2-1
sdbus-cpp 2.1.0-2
sdl2-compat 2.32.54-2
sdl2_image 2.8.8-1
sdl2_ttf 2.24.0-1
sdl3 3.2.10-1
seabios 1.16.3-1
seahorse 1:47.0.1-2
seatd 0.9.1-1
sed 4.9-3
semver 7.7.1-1
sequoia-sqv 1.3.0-1
serd 0.32.4-1
shaderc 2025.1-3
shadow 4.17.4-1
shared-mime-info 2.4-1
signon-kwallet-extension 25.04.0-1
signon-plugin-oauth2 0.25-3
signon-ui 0.17+20231016-3
signond 8.61-3
simdjson 1:3.12.3-1
simple-scan 48.1-1
slang 2.3.3-3
slurp 1.5.0-1
smartmontools 7.4-2
smbclient 2:4.22.1-1
snappy 1.2.2-2
snapshot 48.0.1-1
sndio 1.10.0-1
sof-firmware 2025.01.1-1
solid 6.13.0-1
sonnet 6.13.0-1
sord 0.16.18-1
sound-theme-freedesktop 0.8-6
soundtouch 2.4.0-1
spandsp 0.0.6-5
spdlog 1.15.2-1
speech-dispatcher 0.12.0-1
speex 1.2.1-2
speexdsp 1.2.1-2
spice 0.15.2-1
spice-gtk 0.42-4
spice-protocol 0.14.4-2
spirv-tools 1:1.4.309.0-1
sqlite 3.49.1-1
sratom 0.6.18-1
srt 1.5.4-1
sshfs 3.7.3-3
startup-notification 0.12-8
sudo 1.9.16.p2-2
suitesparse 7.10.2-1
sushi 46.0-2
svt-av1 3.0.2-1
svt-hevc 1.5.1-3
swaylock 1.8.2-1
swaync 0.11.0-1
swhkd-bin 1.2.1-6
swhkd-bin-debug 1.2.1-6
syndication 6.13.0-1
syntax-highlighting 6.13.0-1
systemd 257.5-2
systemd-libs 257.5-2
systemd-sysvcompat 257.5-2
taglib 2.0.2-1
tailscale 1.82.5-1
talloc 2.4.3-1
tar 1.35-2
tdb 1.4.13-1
tecla 48.0.2-1
telegram-desktop 5.13.1-3
tevent 1:0.16.2-1
texinfo 7.2-1
thorium-browser-bin 130.0.6723.174-1
thunar 4.20.2-1
tiny_httpd 0.19-3
tinysparql 3.9.2-1
tlp 1.8.0-1
tlp-rdw 1.8.0-1
tmux 3.5_a-1
tomlplusplus 3.4.0-1
tor-browser-bin 14.5-1
totem 43.1+r37+gea6718427-1
totem-pl-parser 3.26.6+r30+g51b8439-1
touchegg 2.0.17-2
tpm2-tss 4.1.3-1
trash-cli 0.24.5.26-2
tree 2.2.1-1
tree-sitter 0.25.3-1
tree-sitter-c 0.23.5-1
tree-sitter-lua 0.2.0-1
tree-sitter-markdown 0.3.1-1
tree-sitter-query 0.5.0-1
tree-sitter-vim 0.4.0-1
tree-sitter-vimdoc 3.0.0-1
tslib 1.23-1
ttf-dejavu 2.37+18+g9b5d1b2f-7
ttf-fira-code 6.2-2
ttf-fira-mono 2:3.206-4
ttf-fira-sans 1:4.301-2
ttf-firacode-nerd 3.4.0-1
ttf-font-awesome 6.7.2-1
ttf-jetbrains-mono 2.304-2
ttf-jetbrains-mono-nerd 3.4.0-1
ttf-liberation 2.1.5-2
ttf-nerd-fonts-symbols 3.4.0-1
ttf-nerd-fonts-symbols-common 3.4.0-1
ttf-roboto 3.011-1
tumbler 4.20.0-2
twolame 0.4.0-4
tzdata 2025b-1
uchardet 0.0.8-3
udisks2 2.10.1-5
ulauncher 5.15.7-1
unibilium 2.1.2-1
unzip 6.0-22
upower 1.90.9-1
usbmuxd 1.1.1-4
usbredir 0.15.0-1
usbutils 018-1
uthash 2.3.0-2
util-linux 2.41-4
util-linux-libs 2.41-4
uwsm 0.21.3-1
v4l-utils 1.28.1-2
vapoursynth R70-2
vde2 2.3.3-6
vi 1:070224-6
vid.stab 1.1.1-2
vim 9.1.1337-1
vim-runtime 9.1.1337-1
virglrenderer 1.1.1-1
virt-install 5.0.0-1
virt-manager 5.0.0-1
virtiofsd 1.13.1-1
visual-studio-code-insiders-bin 1741325233-1
visual-studio-code-insiders-bin-debug 1739885074-1
vlc 3.0.21-17
vmaf 3.0.0-1
volume_key 0.3.12-10
vte-common 0.80.1-1
vte3 0.80.1-1
vte4 0.80.1-1
vulkan-headers 1:1.4.309.0-1
vulkan-icd-loader 1.4.309.0-1
vulkan-intel 1:25.0.4-1
vulkan-tools 1.4.309.0-1
wavpack 5.8.1-1
waybar 0.12.0-1
wayland 1.23.1-1
wayland-protocols 1.44-1
waypaper 2.5-1
webkit2gtk 2.48.1-1
webkit2gtk-4.1 2.48.1-1
webkitgtk-6.0 2.48.1-1
webp-pixbuf-loader 0.2.7-1
webrtc-audio-processing-1 1.3-4
wev 1.0.0-13
wezterm 20240203.110809.5046fc22-2
wget 1.25.0-2
which 2.23-1
wildmidi 0.4.6-1
wireless_tools 30.pre9-4
wireplumber 0.5.8-1
wl-clipboard 1:2.2.1-2
wlogout 1.2.2-0
wlogout-debug 1.2.2-0
wmctrl 1.07-6
woff2 1.0.2-5
wofi 1.4.1-1
wolfssl 5.8.0-1
wpa_supplicant 2:2.11-3
wsdd 0.8-3
x264 3:0.164.r3108.31e19f9-2
x265 4.0-1
xcb-imdkit 1.0.9-1
xcb-proto 1.17.0-3
xcb-util 0.4.1-2
xcb-util-cursor 0.1.5-1
xcb-util-errors 1.0.1-2
xcb-util-image 0.4.1-3
xcb-util-keysyms 0.4.1-5
xcb-util-renderutil 0.3.10-2
xcb-util-wm 0.4.2-2
xclip 0.13-6
xcur2png 0.7.1-8
xdg-dbus-proxy 0.1.6-1
xdg-desktop-portal 1.20.0-2
xdg-desktop-portal-gnome 48.0-2
xdg-desktop-portal-gtk 1.15.3-1
xdg-desktop-portal-hyprland 1.3.9-8
xdg-user-dirs 0.18-2
xdg-user-dirs-gtk 0.14-1
xdg-utils 1.2.1-1
xdotool 3.20211022.1-2
xf86-input-libinput 1.5.0-1
xfconf 4.20.0-2
xkeyboard-config 2.44-1
xmlsec 1.3.7-1
xorg-fonts-encodings 1.1.0-1
xorg-server 21.1.16-1
xorg-server-common 21.1.16-1
xorg-setxkbmap 1.3.4-2
xorg-xauth 1.1.4-1
xorg-xinit 1.4.4-1
xorg-xkbcomp 1.4.7-1
xorg-xmodmap 1.0.11-2
xorg-xprop 1.2.8-1
xorg-xrdb 1.2.2-2
xorg-xset 1.2.5-2
xorg-xwayland 24.1.6-1
xorgproto 2024.1-2
xvidcore 1.3.7-3
xxhash 0.8.3-1
xz 5.8.1-1
yay-git 12.5.0.r1.gbf315041-1
yay-git-debug 12.5.0.r1.gbf315041-1
yelp 42.2-3
yelp-xsl 42.1-3
yyjson 0.10.0-1
zbar 0.23.93-4
zed 0.183.11-1
zen-browser-bin 1.11.5b-1
zeromq 4.3.5-2
zimg 3.0.5-1
zip 3.0-11
zita-convolver 4.0.3-4
zix 0.6.2-1
zlib 1:1.3.1-2
zoom 6.4.6-1
zram-generator 1.2.1-1
zsh 5.9-5
zsh-completions 0.35.0-2
zstd 1.5.7-2
zvbi 0.2.44-1
zxing-cpp 2.3.0-4
